"BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
596.4279084,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Azure Blob Storage Storage Account in West Europe","2024-09-07T15:00:00Z","2024-09-07T14:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,235.5300000000,"GB",805.98366,3.4220,596.4279084,"Microsoft",1020.2453009999999,4.3317,"Standard","USD",235.53,"GB","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-680/providers/Microsoft.Compute/virtualMachines/vm-6492",NULL,"Storage Account","Storage","Azure Blob Storage","R2HOXGHPWBUMU2JK","Azure Blob Storage GB",NULL,"7IA1SHX59C37PBI8.BEBTGSVP","sub-4d3e","Sandbox","BillingProfile","{""application"": ""AtlasPortal""}","uksouth-1","Usage-Based",NULL,"Object Storage",3.4220,596.4279084,4.3317
202.01679654,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Adjustment",NULL,"Elastic Load Balancing Load Balancer in Europe (Ireland)","2024-09-22T19:00:00Z","2024-09-22T18:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,258.995893,1.9721,202.01679654,"AWS",308.32344100000006,2.3477,"Other","USD",131.33,"LCU-Hours","AWS","AWS","eu-west-1","Europe (Ireland)",NULL,NULL,NULL,"Networking","Elastic Load Balancing","OW59BO39HJGO2QPZ","Elastic Load Balancing LCU-Hours",NULL,"AUV9UW5XTB8RLA01.DTWJ781A","517389287820","Atlas Nimbus","BillingAccount","{""application"": ""BrightSourceCore"", ""environment"": ""prod"", ""owner"": ""a.turing""}",NULL,"One-Time",NULL,"Application Networking",1.9721,202.01679654,2.3477
157.18560044,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US East (N. Virginia)","2024-09-15T04:00:00Z","2024-09-15T03:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,226.1800000000,"Requests",253.52516200000002,1.1209,157.18560044,"AWS",309.165442,1.3669,"Standard","USD",226.18,"Requests","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-00c0b389a563",NULL,"Function","Compute","AWS Lambda","9ET9DIWOB6RM4ZKZ","AWS Lambda Requests",NULL,"SRT35LUA8SLPJQLN.T6ACRF3I","438839167390","Zenith Eclipse","BillingAccount",NULL,"us-west-2b","Usage-Based",NULL,"Serverless Compute",1.1209,157.18560044,1.3669
367.58629586,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in Europe (Ireland)","2024-09-11T13:00:00Z","2024-09-11T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,267.2900000000,"Requests",375.08805700000005,1.4033,367.58629586,"AWS",421.436143,1.5767,"Standard","USD",267.29,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-0026bc38dea2",NULL,"Function","Compute","AWS Lambda","PNOJVSWLOFU8I7YO","AWS Lambda Requests",NULL,"CRBI1ZLF2KG5SKII.BTF038LH","438839167390","Zenith Eclipse","BillingAccount","{""cost_center"": ""CC-1001"", ""team"": ""payments""}","eu-west-1c","Usage-Based",NULL,"Serverless Compute",1.4033,367.58629586,1.5767
589.0642362,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in West Europe","2024-09-17T08:00:00Z","2024-09-17T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,198.1100000000,"Executions",654.515818,3.3038,589.0642362,"Microsoft",976.8804100000001,4.9310,"Standard","USD",198.11,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-551/providers/Microsoft.Compute/virtualMachines/vm-4305",NULL,"Function App","Compute","Azure Functions","T8WALJC0GDGPPNXO","Azure Functions Executions",NULL,"55FDADBLV1GYJLVY.R5E6XWTA","sub-2b7c","Staging","BillingProfile",NULL,"eastus-1","Usage-Based",NULL,"Serverless Compute",3.3038,589.0642362,4.9310
42.7168923,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Azure Blob Storage Storage Account in East US","2024-09-15T17:00:00Z","2024-09-15T16:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.67080500000001,0.7265,42.7168923,"Microsoft",80.109129,1.1717,"Standard","USD",68.37,"GB","Microsoft","Microsoft","eastus","East US",NULL,NULL,NULL,"Storage","Azure Blob Storage","SP2AHSWMGF25101V","Azure Blob Storage GB",NULL,"DWL40EIBK9FU49D0.EDJIPEHZ","sub-2b7c","Staging","BillingProfile","{""application"": ""NimbusAPI"", ""business_unit"": ""OsloData"", ""cost_center"": ""CC-2042""}",NULL,"One-Time",NULL,"Object Storage",0.7265,42.7168923,1.1717
44.6495535,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in UK South (London)","2024-09-28T00:00:00Z","2024-09-27T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.7500000000,"Hours",54.450675,0.8037,44.6495535,"Oracle",67.22155,0.9922,"Standard","USD",67.75,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.009aee20a9be",NULL,"Instance","Compute","Oracle Compute","X0O5FFSJTMBCBP3V","Oracle Compute Hours",NULL,"P8JPENJQ1W6YYNI4.8QG59M50","ocid1.compartment.oc1..dev","development","Tenancy",NULL,"uk-london-1-AD-2","Usage-Based",NULL,"Virtual Machines",0.8037,44.6495535,0.9922
31.4798775,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US West (Oregon)","2024-09-06T23:00:00Z","2024-09-06T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,333.6500000000,"Hours",42.540375,0.1275,31.4798775,"AWS",50.64806999999999,0.1518,"Standard","USD",333.65,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-005028ee77ce",NULL,"Database Instance","Databases","Amazon Relational Database Service","XEJ5LRUWOP5XZUY4","Amazon Relational Database Service Hours",NULL,"0Q726S1KKRSXHBT0.IUA0I0UY","663626350770","Zenith Apollo","BillingAccount","{""team"": ""infra""}",NULL,"Usage-Based",NULL,"Relational Databases",0.1275,31.4798775,0.1518
1418.7758508,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Adjustment",NULL,"Compute Engine VM Instance in Belgium","2024-09-19T00:00:00Z","2024-09-18T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1447.73046,3.3060,1418.7758508,"Google",1556.6824680000002,3.5548,"Dynamic","USD",437.91,"Hours","Google","Google","europe-west1","Belgium",NULL,NULL,NULL,"Compute","Compute Engine","IEIHT1XALJMS539A","Compute Engine Hours",NULL,"SW53IXH7SD3BNO7I.FS29JPM2","proj-helios-prod","helios-prod","BillingAccount","{""team"": ""growth"", ""cost_center"": ""CC-3090"", ""environment"": ""staging""}",NULL,"One-Time",NULL,"Virtual Machines",3.3060,1418.7758508,3.5548
529.52137938,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in East US","2024-09-30T20:00:00Z","2024-09-30T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.6996140000,NULL,529.52137938,"Microsoft",21.9709700000,NULL,NULL,"USD",NULL,NULL,"Microsoft","Microsoft",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"sub-4d3e","Sandbox","BillingProfile",NULL,NULL,"One-Time",NULL,"Other (Security)",NULL,529.52137938,NULL
1768.40693848,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in UK South","2024-09-01T05:00:00Z","2024-09-01T04:00:00Z","Usage","cd-855018","commit-5018",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,1804.4968759999997,4.0859,1768.40693848,"Microsoft",1822.736608,4.1272,"Standard","USD",441.64,"Executions","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-75/providers/Microsoft.Compute/virtualMachines/vm-2652",NULL,"Function App","Compute","Azure Functions","NNN12YB6K8Z5FNYA","Azure Functions Executions",NULL,"VQS1IB9X0RDHMJQX.FNXDAEGV","sub-9a1f","Production","BillingProfile",NULL,NULL,"Usage-Based",NULL,"Serverless Compute",4.0859,1768.40693848,4.1272
834.12646688,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in UK South (London)","2024-09-23T16:00:00Z","2024-09-23T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.1435840000,NULL,834.12646688,"Oracle",24.1990280000,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""k.johnson"", ""application"": ""BrightLensMatrix"", ""business_unit"": ""ViennaAI""}",NULL,"One-Time",NULL,"Other (Security)",NULL,834.12646688,NULL
290.677509,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"BigQuery Dataset in Northern Virginia","2024-09-04T06:00:00Z","2024-09-04T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,290.677509,3.0447,0,"Google",302.79265200000003,3.1716,"Standard","USD",95.47,"GiB","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-1923",NULL,"Dataset","Analytics","BigQuery","AGZ7UYS2H529QCFC","BigQuery GiB",NULL,"J3GZ79N4G1FGX7Y1.71HF4Y2W","proj-helios-dev","helios-dev","BillingAccount","{""business_unit"": ""ViennaAI"", ""cost_center"": ""CC-1001""}",NULL,"One-Time",NULL,"Data Warehouses",3.0447,0,3.1716
1339.73234109,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in West Europe","2024-09-18T16:00:00Z","2024-09-18T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,359.7100000000,"Hours",1353.264991,3.7621,1339.73234109,"Microsoft",1555.457982,4.3242,"Standard","USD",359.71,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-883/providers/Microsoft.Compute/virtualMachines/vm-5603",NULL,"Load Balancer","Networking","Azure Load Balancer","W1U2J8XPXPP6KSKY","Azure Load Balancer Hours",NULL,"ZJG34V9CEV8R1195.NAMAJ6VN","sub-9a1f","Production","BillingProfile",NULL,"uksouth-1","Usage-Based",NULL,"Application Networking",3.7621,1339.73234109,4.3242
119.643792,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-19T09:00:00Z","2024-09-19T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.0000000000,"GB",130.0476,1.1716,119.643792,"Oracle",175.7463,1.5833,"Other","USD",111.00,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.006439f8c50c",NULL,"Bucket","Storage","Oracle Object Storage","1GPA83MA84IA3O9K","Oracle Object Storage GB",NULL,"4443HH6SIUI46YMA.DA2FJEDJ","ocid1.compartment.oc1..dev","development","Tenancy",NULL,"uk-london-1-AD-2","Usage-Based",NULL,"Object Storage",1.1716,119.643792,1.5833
584.93915424,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in Southeast Asia","2024-09-13T10:00:00Z","2024-09-13T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,482.1600000000,"GB",622.275696,1.2906,584.93915424,"Microsoft",840.935256,1.7441,"Other","USD",482.16,"GB","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-897/providers/Microsoft.Compute/virtualMachines/vm-6020",NULL,"Storage Account","Storage","Azure Blob Storage","4GYX1WZZ30SCY7PM","Azure Blob Storage GB",NULL,"SRBBXJKSIYXM3MLI.FEQPA3BX","sub-4d3e","Sandbox","BillingProfile","{""application"": ""NimbusAPI"", ""cost_center"": ""CC-1001""}",NULL,"Usage-Based",NULL,"Object Storage",1.2906,584.93915424,1.7441
45.85001316,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-05T21:00:00Z","2024-09-05T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,293.3800000000,"GB",75.163956,0.2562,45.85001316,"Oracle",121.224616,0.4132,"Other","USD",293.38,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.0019b3be5b8a",NULL,"Bucket","Storage","Oracle Object Storage","B6CIZW9NQ3V39NOU","Oracle Object Storage GB",NULL,"S66NW5FLGSZ4FQYP.60YSPJBN","ocid1.compartment.oc1..prod","production","Tenancy",NULL,"us-ashburn-1-AD-1","Usage-Based",NULL,"Object Storage",0.2562,45.85001316,0.4132
114.051986,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in Australia East (Sydney)","2024-09-19T02:00:00Z","2024-09-19T01:00:00Z","Spend","cd-721013","commit-1013",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,121.3319,1.7089,114.051986,"Oracle",139.46529999999998,1.9643,"Committed","USD",71.00,"GB","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.0023f27773a5",NULL,"Bucket","Storage","Oracle Object Storage","FTYBUFB9VRNJ5HZM","Oracle Object Storage GB",NULL,"DMPU0NYMAFDDCD7P.E927HAT8","ocid1.compartment.oc1..dev","development","Tenancy","{""application"": ""BrightLensMatrix"", ""owner"": ""g.hopper""}","uk-london-1-AD-2","Usage-Based",NULL,"Object Storage",1.7089,114.051986,1.9643
1069.22684451,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in West Europe","2024-09-30T20:00:00Z","2024-09-30T19:00:00Z","Spend","cd-751834","commit-1834",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,1228.996373,2.7907,1069.22684451,"Microsoft",1321.478273,3.0007,"Committed","USD",440.39,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-611/providers/Microsoft.Compute/virtualMachines/vm-1659",NULL,"Function App","Compute","Azure Functions","B6FII17EWT3Q3AWO","Azure Functions Executions",NULL,"EFCW9NPA15M26SIG.9HTI1O40","sub-2b7c","Staging","BillingProfile","{""team"": ""platform"", ""owner"": ""g.hopper"", ""cost_center"": ""CC-2042""}","uksouth-1","Usage-Based",NULL,"Serverless Compute",2.7907,1069.22684451,3.0007
257.4187785,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US East (N. Virginia)","2024-09-21T18:00:00Z","2024-09-21T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.5500000000,"Requests",396.02889000000005,1.5558,257.4187785,"AWS",609.29088,2.3936,"Standard","USD",254.55,"Requests","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-002d4ec170a6",NULL,"Function","Compute","AWS Lambda","ZK3ZLKL111266AM2","AWS Lambda Requests",NULL,"ZFZUKL98A3SPU8GI.UV443J1U","438839167390","Zenith Eclipse","BillingAccount","{""team"": ""payments""}","eu-west-1c","Usage-Based",NULL,"Serverless Compute",1.5558,257.4187785,2.3936
1077.5079712,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in UK South (London)","2024-09-24T11:00:00Z","2024-09-24T10:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,479.8000000000,"Invocations",1110.83296,2.3152,1077.5079712,"Oracle",1276.79578,2.6611,"Standard","USD",479.80,"Invocations","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.0028dacf07d6",NULL,"Function","Compute","Oracle Functions","IWZWF882FHT71CDX","Oracle Functions Invocations",NULL,"CALQRL7295W3DOBJ.MBHGJVAE","ocid1.compartment.oc1..prod","production","Tenancy","{""application"": ""BrightLensMatrix"", ""team"": ""infra""}","us-ashburn-1-AD-1","Usage-Based",NULL,"Serverless Compute",2.3152,1077.5079712,2.6611
555.20178,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in UK South (London)","2024-09-08T08:00:00Z","2024-09-08T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,200.7600000000,"Hours",555.20178,2.7655,555.20178,"Oracle",645.583932,3.2157,"Standard","USD",200.76,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00df4bf4d29d",NULL,"Instance","Compute","Oracle Compute","5MBIQLY1IQ2XP4SB","Oracle Compute Hours",NULL,"U5FRTZX05QDY85NX.TQXOQVER","ocid1.compartment.oc1..dev","development","Tenancy","{""cost_center"": ""CC-1001"", ""environment"": ""prod""}","us-ashburn-1-AD-1","Usage-Based",NULL,"Virtual Machines",2.7655,555.20178,3.2157
625.3606344,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in Australia East (Sydney)","2024-09-16T03:00:00Z","2024-09-16T02:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,436.2900000000,"Hours",762.6349200000001,1.7480,625.3606344,"Oracle",1105.297086,2.5334,"Other","USD",436.29,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00961d7d0cd6",NULL,"Load Balancer","Networking","Oracle Load Balancer","N1ZT7UPJB34X74A6","Oracle Load Balancer Hours",NULL,"SPK09NQTP1V8CWBT.UDXCL8RZ","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""a.turing"", ""cost_center"": ""CC-3090""}","uk-london-1-AD-2","Usage-Based",NULL,"Application Networking",1.7480,625.3606344,2.5334
603.995067,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in East US","2024-09-20T13:00:00Z","2024-09-20T12:00:00Z","Usage","cd-874167","commit-4167",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,774.3526499999999,2.0418,603.995067,"Microsoft",1075.47715,2.8358,"Committed","USD",379.25,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-686/providers/Microsoft.Compute/virtualMachines/vm-792",NULL,"Load Balancer","Networking","Azure Load Balancer","WHWCIATVBL9GTNVO","Azure Load Balancer Hours",NULL,"EI3QOO5VMFGHJPWB.RKZWL3QJ","sub-9a1f","Production","BillingProfile","{""owner"": ""g.hopper"", ""application"": ""BrightLensMatrix""}","eastus-1","Usage-Based",NULL,"Application Networking",2.0418,603.995067,2.8358
444.67435476,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in US East (Ashburn)","2024-09-05T18:00:00Z","2024-09-05T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.3797160000,NULL,444.67435476,"Oracle",62.5809630000,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..dev","development","Tenancy","{""application"": ""NimbusAPI"", ""business_unit"": ""ViennaAI""}",NULL,"One-Time",NULL,"Other (Security)",NULL,444.67435476,NULL
215.23142400000003,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Azure SQL Database SQL Database in East US","2024-09-21T09:00:00Z","2024-09-21T08:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215.23142400000003,1.2512,0,"Microsoft",307.48575000000005,1.7875,"Standard","USD",172.02,"Hours","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-387/providers/Microsoft.Compute/virtualMachines/vm-6982",NULL,"SQL Database","Databases","Azure SQL Database","L8G03MP2QYGIFU4X","Azure SQL Database Hours",NULL,"1K1QGL1B6Q7H62ZK.AD1OF1PB","sub-9a1f","Production","BillingProfile",NULL,NULL,"Recurring",NULL,"Relational Databases",1.2512,0,1.7875
254.68167582,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Compute Engine VM Instance in Northern Virginia","2024-09-03T13:00:00Z","2024-09-03T12:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,164.9700000000,"Hours",385.881327,2.3391,254.68167582,"Google",507.744666,3.0778,"Other","USD",164.97,"Hours","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-1284",NULL,"VM Instance","Compute","Compute Engine","O797CT6WFSJDJXPZ","Compute Engine Hours",NULL,"TXCJ9LPGPQI4XX2Y.3LEHVSBS","proj-helios-dev","helios-dev","BillingAccount","{""owner"": ""g.hopper"", ""team"": ""platform"", ""cost_center"": ""CC-1001""}",NULL,"Usage-Based",NULL,"Virtual Machines",2.3391,254.68167582,3.0778
512.6787874,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Iowa","2024-09-28T15:00:00Z","2024-09-28T14:00:00Z","Spend","cd-784902","commit-4902",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,826.90127,4.4395,512.6787874,"Google",852.474768,4.5768,"Committed","USD",186.26,"GiB","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-8536",NULL,"Bucket","Storage","Cloud Storage","IYVE2NK6H1JFD65O","Cloud Storage GiB",NULL,"JKG9PZEU2N314HBW.I625A2SW","proj-helios-prod","helios-prod","BillingAccount","{""owner"": ""a.lovelace"", ""application"": ""NimbusAPI"", ""business_unit"": ""MarseilleSRE""}",NULL,"Usage-Based",NULL,"Object Storage",4.4395,512.6787874,4.5768
293.41234728,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US West (Oregon)","2024-09-11T21:00:00Z","2024-09-11T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,404.4300000000,"Hours",341.177148,0.8436,293.41234728,"AWS",359.13384,0.8880,"Standard","USD",404.43,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-002629df352b",NULL,"Database Instance","Databases","Amazon Relational Database Service","KU6Z2ZDPDRANR03W","Amazon Relational Database Service Hours",NULL,"TE8JP186GCEP9I2L.EDUGPPRY","517389287820","Atlas Nimbus","BillingAccount","{""team"": ""payments"", ""cost_center"": ""CC-3090"", ""application"": ""AtlasPortal""}",NULL,"Usage-Based",NULL,"Relational Databases",0.8436,293.41234728,0.8880
